GeneId	TCGA-02-0079-01A-03R-0308-07	TCGA-02-0084-01A-03R-0308-07	TCGA-02-2470-01A-01R-0791-07	TCGA-02-2483-01A-01R-0791-07	TCGA-02-2486-01A-01R-0791-07	TCGA-06-0124-01A-01R-0213-07	TCGA-06-0125-01A-01R-0213-07	TCGA-06-0127-01A-01R-0308-07	TCGA-06-0128-01A-01R-0213-07	TCGA-06-0129-01A-01R-0213-07	TCGA-06-0133-01A-02R-0213-07	TCGA-06-0137-01B-02R-0213-07	TCGA-06-0140-01A-01R-0213-07	TCGA-06-0142-01A-01R-0213-07	TCGA-06-0143-01A-01R-0213-07	TCGA-06-0145-01A-05R-0213-07	TCGA-06-0152-01A-02R-0308-07	TCGA-06-0155-01B-01R-0524-07	TCGA-06-0238-01A-02R-0308-07	TCGA-06-0644-01A-02R-0308-07	TCGA-06-0646-01A-01R-0308-07	TCGA-06-1800-01A-01R-0598-07	TCGA-06-1801-01A-02R-0598-07	TCGA-06-1802-01A-01R-0598-07	TCGA-06-1805-01A-01R-0598-07	TCGA-06-2557-01A-01R-0791-07	TCGA-06-2558-01A-01R-0791-07	TCGA-06-2559-01A-01R-0791-07	TCGA-06-2561-01A-02R-0791-07	TCGA-06-2562-01A-01R-0791-07	TCGA-06-2566-01A-01R-0791-07	TCGA-06-2569-01A-01R-0791-07	TCGA-06-2570-01A-01R-0791-07	TCGA-08-0358-01A-01R-0308-07	TCGA-12-0616-01A-01R-0308-07	TCGA-12-0620-01A-01R-0308-07	TCGA-12-1088-01A-01R-0524-07	TCGA-12-1089-01A-01R-0524-07	TCGA-12-1090-01A-01R-0524-07	TCGA-12-1091-01A-01R-0524-07	TCGA-12-1096-01A-01R-0524-07	TCGA-12-1097-01B-01R-0524-07	TCGA-12-1099-01A-01R-0524-07	TCGA-12-1597-01B-01R-0918-07	TCGA-12-1598-01A-01R-0598-07	TCGA-12-1599-01A-01R-0598-07	TCGA-12-1600-01A-01R-0598-07	TCGA-12-1602-01A-01R-0598-07	TCGA-12-3646-01A-01R-0918-07	TCGA-12-3649-01A-01R-0918-07	TCGA-12-3650-01A-01R-0918-07	TCGA-12-3651-01A-01R-0918-07	TCGA-12-3652-01A-01R-0918-07	TCGA-12-3653-01A-01R-0918-07	TCGA-14-0736-01A-01R-0524-07	TCGA-14-0812-01B-01R-0598-07	TCGA-14-0865-01B-01R-0598-07	TCGA-14-0866-01B-01R-0598-07	TCGA-14-1034-01A-01R-0524-07	TCGA-14-1453-01A-01R-0524-07	TCGA-14-1454-01A-01R-0524-07	TCGA-14-1455-01A-01R-0598-07	TCGA-14-1456-01C-01R-0791-07	TCGA-14-1458-01A-01R-0598-07	TCGA-14-1795-01A-01R-0598-07	TCGA-14-1823-01A-01R-0598-07	TCGA-14-1825-01A-01R-0598-07	TCGA-14-1827-01A-01R-0598-07	TCGA-14-1829-01A-01R-0598-07	TCGA-14-2554-01A-01R-0791-07	TCGA-15-1446-01A-01R-0524-07	TCGA-15-1447-01A-01R-0524-07	TCGA-16-1055-01B-01R-0524-07	TCGA-16-1056-01B-01R-0524-07	TCGA-16-1060-01A-01R-0524-07	TCGA-16-1062-01A-01R-0524-07	TCGA-16-1460-01A-01R-0598-07	TCGA-19-0955-01A-02R-0524-07	TCGA-19-0957-01C-01R-0598-07	TCGA-19-0960-01A-02R-0524-07	TCGA-19-0962-01B-01R-0524-07	TCGA-19-0963-01B-01R-0524-07	TCGA-19-1385-01A-02R-0598-07	TCGA-19-1386-01A-01R-0598-07	TCGA-19-1387-01A-01R-0598-07	TCGA-19-1388-01A-01R-0598-07	TCGA-19-1389-01A-01R-0598-07	TCGA-19-1390-01A-01R-0918-07	TCGA-19-1787-01B-01R-0918-07	TCGA-19-1788-01A-01R-0598-07	TCGA-19-1791-01A-01R-0598-07	TCGA-19-2619-01A-01R-0918-07	TCGA-19-2621-01B-01R-0918-07	TCGA-19-2623-01A-01R-0918-07	TCGA-19-2624-01A-01R-0918-07	TCGA-19-2625-01A-01R-0918-07	TCGA-19-2629-01A-01R-0918-07	TCGA-26-1438-01A-01R-0524-07	TCGA-26-1440-01A-01R-0524-07	TCGA-26-1799-01A-02R-0598-07	TCGA-27-1830-01A-01R-0598-07	TCGA-27-1831-01A-01R-0791-07	TCGA-27-1832-01A-01R-0598-07	TCGA-27-1833-01A-01R-0598-07	TCGA-27-1835-01A-01R-0791-07	TCGA-27-1836-01A-01R-0791-07	TCGA-27-1837-01A-01R-0791-07	TCGA-27-1838-01A-01R-0791-07	TCGA-27-2518-01A-01R-0791-07	TCGA-27-2519-01A-01R-0791-07	TCGA-27-2523-01A-01R-0791-07	TCGA-27-2524-01A-01R-0791-07	TCGA-27-2528-01A-01R-0791-07	TCGA-28-1746-01A-01R-0598-07	TCGA-28-1747-01C-01R-0791-07	TCGA-28-1749-01A-01R-0598-07	TCGA-28-1750-01A-01R-0598-07	TCGA-28-1751-01A-02R-0598-07	TCGA-28-1752-01A-01R-0598-07	TCGA-28-1753-01A-01R-0791-07	TCGA-28-1755-01A-01R-0598-07	TCGA-28-1756-01C-01R-0791-07	TCGA-28-1760-01A-01R-0598-07	TCGA-28-2502-01B-01R-0791-07	TCGA-28-2513-01A-01R-0791-07	TCGA-28-2514-01A-02R-0791-07	TCGA-32-1976-01A-01R-0791-07	TCGA-32-1982-01A-01R-0791-07	TCGA-32-1986-01A-01R-0791-07	TCGA-32-2615-01A-01R-0918-07	TCGA-32-2634-01A-01R-0918-07	TCGA-32-2638-01A-01R-0918-07	TCGA-41-2571-01A-01R-0918-07	TCGA-41-2573-01A-01R-0918-07	TCGA-41-2575-01A-01R-0918-07	TCGA-41-3392-01A-01R-0918-07
3705	0.588222	0.488843	0.531774	-0.725312	0.926662	-0.958029	0.088390	0.552364	-0.767724	0.496470	-0.090644	-0.616287	0.273316	2.306156	-0.650032	-0.081616	-0.460439	-1.299294	-0.055177	-1.362336	-0.577554	0.120533	0.884633	0.294573	-0.316809	0.012855	0.394104	0.237865	0.192210	0.119725	0.204504	-4.353970	-0.343550	0.726468	-0.461847	0.561456	-1.359869	-0.178918	0.336032	-1.728440	0.041162	0.863340	0.428239	0.439813	-1.669176	1.421737	0.843588	-0.604763	-0.380635	0.286455	-0.111507	-0.177460	0.606618	0.003368	-1.455213	0.478923	-0.346712	-0.043839	0.938514	-0.134799	-0.086134	-0.794044	0.046536	1.636502	-0.221273	-1.384807	0.423214	0.962816	-3.168753	-0.107014	1.150654	0.665223	-0.360130	-0.768849	-0.027545	-0.760589	0.528868	1.019579	-0.083731	1.263735	1.116716	1.235945	-0.803584	0.255065	2.136276	0.406694	-0.807362	0.290745	-0.311160	2.316528	-1.530609	1.438656	0.500580	-1.352713	0.743135	-0.540268	-0.745941	0.369457	-1.268815	0.737934	-0.090518	-1.597051	-1.340881	-0.418237	1.494503	1.032252	0.964954	0.743850	0.493547	-0.643159	1.369191	-1.708147	0.654844	1.245392	1.525623	1.136601	-0.788793	-0.556803	0.283047	-0.004626	-1.070920	-0.055212	-0.071309	0.673030	-0.928295	0.961304	-1.708147	-0.783838	0.378992	-0.987215	-0.571004	-0.703872	1.389671	1.003235	-1.508312	0.687811
3706	-0.570558	-1.042640	1.789565	-1.050621	-0.453254	-1.003842	-0.271182	0.121398	-1.079186	-0.987483	0.180499	0.401144	0.483513	2.365776	-0.682064	0.592825	0.327031	-1.378544	0.708083	1.231838	-0.597405	-0.773107	-0.381566	1.197780	-2.103133	-0.340189	-0.046702	-0.151299	0.275556	-0.440552	-0.925720	-0.918119	-1.477669	1.078166	-0.981152	-0.274762	-0.730659	0.144125	1.167866	-0.238466	-0.996144	0.105539	-1.222274	0.573997	-0.710368	-0.059019	0.220131	-0.278798	-1.251782	0.326987	0.693990	-0.874963	1.431846	0.165617	-0.250013	0.500146	1.769839	1.011872	0.025961	1.402367	-0.136468	1.691608	-1.250096	0.047021	0.757356	-0.403987	-0.742315	0.316837	-1.346995	1.243102	0.628139	2.040918	0.003155	0.796244	0.334748	-1.093717	-2.149610	0.295680	-0.145333	-1.426079	0.711181	1.686617	-1.195151	-0.035540	-0.564490	-0.138694	1.987116	-0.788072	1.227752	1.758292	-0.401196	0.006460	0.883361	-0.885837	1.040401	-0.336679	-2.512141	-2.085800	0.215621	2.218153	-0.875683	0.283735	1.607122	-0.202010	0.807008	2.255103	0.790361	-0.628769	0.585594	-2.232364	0.894189	0.257273	0.337237	-1.031761	0.462811	0.063283	-0.329123	-0.888577	0.889762	0.637075	-0.240500	1.231073	-1.039362	-0.368191	-1.218823	0.751871	0.257273	-0.826031	-0.530427	0.170813	0.226816	-0.836954	-0.362275	1.587923	-0.342356	-0.144902
3707	1.886680	1.186581	0.669888	-1.536182	0.831616	-0.804582	0.374560	1.910651	-0.362020	-1.539964	0.724535	0.662735	1.325529	1.085221	-0.260219	-1.205795	0.234787	-1.318635	-1.893602	-0.680376	-0.189647	-0.388340	-0.422948	-0.565650	0.903690	1.064358	-0.450376	-0.456893	1.101738	-0.109690	0.110992	-0.446031	-0.638473	-1.207810	-1.179270	-0.067995	-0.760563	1.412247	-0.666702	0.108156	0.503151	0.995004	-0.280921	-0.453662	-0.476058	1.375916	-0.286913	-0.651121	-1.671158	1.390597	-2.298821	-0.361974	0.072348	-0.691349	0.341198	0.505624	-2.170125	-0.833824	-0.352759	-0.107807	-1.103796	-2.172522	-0.287449	-0.320248	-0.660559	1.560567	-0.780489	-0.305491	-1.525309	0.209872	1.984326	-1.286649	-0.389689	-0.286090	0.639036	-0.107881	0.474686	1.225349	-0.354182	-1.663516	1.020023	0.140292	0.544052	0.313557	1.170216	-0.464298	1.066243	-1.166796	-0.245415	1.836007	1.699298	0.920393	0.840915	0.419926	-0.344145	2.109873	0.047179	0.121939	-0.165711	-0.875024	-0.224964	-1.268457	-0.146309	0.153626	0.228524	0.130693	-0.933989	1.747978	2.554073	1.415007	-1.546145	-1.098639	0.420815	0.275429	1.681758	0.774098	0.139544	-0.437480	0.159320	-0.406854	-0.141815	-0.601692	1.251792	-0.013282	0.218411	-0.663043	-1.098639	-0.761099	-0.068790	2.103506	0.410637	0.338126	-0.217849	-0.447445	-1.716253	0.961368
3708	0.604283	-0.870998	1.557650	-1.670895	-0.592521	0.196128	-1.056495	1.339380	-0.260647	-1.507506	0.395734	0.947091	-0.052091	2.118691	0.415193	-1.196097	-0.343642	1.024410	0.241615	1.931554	0.203511	1.374275	0.727929	-0.680568	0.775457	-0.205988	0.940391	0.138034	0.911643	0.665865	-0.446681	2.735488	0.692917	-2.019749	-1.737019	0.651065	-0.458871	0.222393	0.460577	-1.803499	-0.489043	0.704525	-0.692310	-0.237269	0.112906	0.159011	-0.313562	-0.079852	-1.453483	0.099159	-1.045863	-1.018743	0.849512	-1.681701	-0.101764	0.012764	-0.810136	-0.602868	-0.777400	-1.016466	-0.361712	-0.253354	-0.269585	1.382615	-0.413568	-0.166569	-1.019098	0.148298	2.362677	-0.972613	-1.150576	1.541867	1.220084	0.149642	0.049839	-0.042302	-1.634324	-0.073084	0.107482	0.273989	1.512848	0.808396	0.928755	-1.832981	1.430618	0.205658	-0.233285	-2.027960	-0.060716	0.954926	-0.324071	0.004238	1.238215	1.262623	-0.973859	-0.983893	1.578372	-0.020199	-0.981345	0.571919	0.774033	0.017349	0.237050	-1.775824	-1.903588	0.062843	-0.768058	-0.383355	0.760921	-0.360642	-2.564172	-0.579503	-0.190597	-0.987910	-0.455156	-0.944517	-0.413839	0.316580	1.236910	0.095320	-0.701654	1.127386	-0.631887	0.739022	0.452495	-0.190055	-0.579503	0.230040	1.005547	0.680145	0.152247	0.458978	1.024710	2.502906	-0.692688	0.325072
3709	0.067265	0.231542	-0.139301	-1.492476	-0.373139	1.205244	0.631837	1.462291	-0.978246	-0.707078	-0.307339	-0.494456	0.040229	-0.221201	0.361364	0.469646	0.951952	-0.497678	-0.715054	-0.360066	0.179372	0.715022	0.599321	-0.319915	0.419624	-0.187066	-1.051117	-1.243451	2.897922	0.582732	0.434105	-2.441391	0.211050	-0.918749	-1.813291	0.914738	-0.709952	0.337970	0.355708	0.184706	-0.210627	0.126392	0.001299	-2.494792	-0.026372	0.200046	0.704240	-0.529291	-1.885214	0.196370	-0.661189	-0.118505	-0.853059	1.518706	0.531463	-0.933087	-0.000519	0.148456	0.938389	-1.893864	1.130839	-1.891856	0.650553	-0.230762	-0.559086	1.138991	-0.201779	0.331167	-1.223268	-0.675145	0.501784	-1.521370	-0.036727	1.918838	-0.363311	0.706059	2.265284	0.965749	-0.474802	-2.267169	0.170562	-0.703460	1.190001	1.894181	-0.466455	-1.243325	0.148108	-0.365559	0.134462	1.043230	-1.649903	1.472101	2.034726	0.246917	-0.092304	0.075452	1.134271	0.864771	-0.530371	-0.018372	0.286996	-0.017803	-0.246182	0.060230	2.211480	-0.616135	0.809034	1.576165	-0.444206	1.189064	-0.617642	-1.504301	0.841379	-0.991981	0.013731	0.443390	-0.772519	0.849041	0.100575	0.442337	-1.255034	0.464596	0.496604	-0.528722	1.037655	-0.791195	-1.504301	-0.326186	0.591775	1.240814	-0.017411	1.892939	-1.581584	-0.060770	-0.345039	-1.471332
3710	1.204403	-0.470195	-0.393283	-1.107774	0.206699	1.512187	0.403015	-0.153434	-0.768832	-0.871821	-1.348826	-0.259304	0.642872	-0.453087	1.185601	-0.041806	-0.715135	0.694277	-0.831676	1.141729	-0.136495	0.147103	-0.312963	0.439133	-0.011447	-0.465444	-0.730710	-0.816761	0.014610	2.211610	0.586813	-0.818455	-1.229736	0.195511	-0.684644	0.449936	0.661415	-0.947121	1.985375	-1.411930	0.023150	-0.838711	0.552666	-1.085488	-0.554176	0.080701	0.616654	-1.156869	-0.724685	-1.409702	-1.030944	-1.539456	-0.403859	0.669402	0.008582	0.092559	-1.802248	-0.794372	0.872815	-0.978967	-1.049433	-0.437635	-1.152494	-0.957665	1.455139	-0.622271	-1.217511	-1.786326	-0.765237	-0.769331	-0.347816	0.625165	-0.800090	-1.353321	1.497529	0.862313	0.026835	-0.012761	0.057664	-0.595127	2.145280	0.064481	1.883699	4.391362	0.203679	-0.122568	2.692371	-0.543098	1.575644	-0.261468	-1.672834	1.304279	0.331298	-0.194153	0.247958	0.683631	-0.364560	-0.620874	-1.036898	-0.826218	0.147103	-0.249301	1.316916	-1.485148	0.972008	-0.579952	0.930676	-0.297069	-0.394300	-0.496273	-0.243881	0.524815	0.967942	-0.453558	-0.283518	0.117290	0.955097	1.331823	0.165397	0.725036	-1.058961	-0.030109	0.178948	0.507876	0.281231	-0.240154	0.524815	0.406242	1.438171	1.969986	1.802628	0.362466	0.020974	-0.151466	-1.215241	-0.305612
3712	-0.477901	-0.634738	0.057206	-0.667639	1.472378	-1.165140	0.691478	-0.524528	0.081689	-0.129043	0.051411	-0.249547	-0.397907	0.428064	-0.084838	0.773833	-0.179364	-0.502355	-0.759482	0.991165	0.601191	-0.025449	-1.506020	-1.470898	0.450514	1.844791	-1.352516	-1.116352	0.679106	-0.347302	1.302218	-1.817579	0.913454	0.077995	-0.088532	0.994193	-1.744945	-0.533843	-0.175357	1.155643	-0.300706	-0.749419	-0.524155	0.704310	-2.835204	-0.821748	-0.538350	-0.141109	0.443924	-0.725395	-0.893132	-1.667026	0.030333	1.820340	-1.310765	-0.581950	-0.343969	-0.727888	-0.395172	0.572498	0.598536	2.178755	0.541041	1.658587	-0.101748	2.301077	1.372767	1.280724	-1.345550	-0.557428	0.597931	-1.138183	0.422321	1.110832	-0.260134	0.200084	1.908680	0.382960	0.993087	1.494146	0.584003	0.311505	0.471102	1.934718	0.341515	0.718773	0.836855	-0.274865	0.374285	1.659798	1.658587	0.518406	-1.131719	0.308280	0.742460	0.479651	0.200492	0.450782	-0.246207	0.078100	-0.678233	-2.309892	-2.036483	-0.482034	-0.436318	-1.583837	-0.171693	-0.811154	-0.894720	-0.171693	1.194430	1.546860	0.575557	-2.086744	1.187163	0.252499	-0.759982	-1.443043	-0.016366	0.311537	-1.063968	-0.968597	-1.089402	1.156280	-1.046108	0.075978	1.546860	0.602201	-0.754232	0.292536	-0.007817	0.961670	-0.297876	-0.587935	-0.752644	-0.538279
3717	1.481760	0.682853	0.452577	-0.716027	-0.216438	-0.636113	-0.433049	0.860354	-0.499599	0.548015	1.507138	-0.940917	0.787511	-0.442571	0.397632	-0.288047	-0.251119	-0.790941	-0.051263	0.863459	-0.350581	0.333217	-0.404729	-1.669276	1.484743	0.719086	0.724054	0.431256	0.231607	-0.973635	0.990253	0.329828	-0.064295	-2.182612	-0.780308	-0.272543	-0.445152	0.429412	0.446282	-0.424142	1.797665	-1.716323	-0.569661	-0.636390	0.074056	-0.430086	0.437854	-1.083163	0.407912	-0.726020	-0.286668	-0.522541	0.862271	0.386591	0.271680	1.744318	-0.789123	0.557292	1.493068	0.432310	-0.701519	0.369545	0.152534	-0.208599	-3.590212	1.133986	-0.766146	1.742041	0.761701	-0.071644	1.111572	-1.317543	1.558997	0.081139	-0.341550	-1.608581	0.810656	-0.073178	0.124460	-0.231531	0.487889	-1.727501	0.463936	-0.099615	-0.777428	0.613698	0.722786	-0.731402	2.572794	-0.673412	-0.344907	-1.476282	0.234862	1.541947	-0.755310	-1.420186	0.150718	1.982306	-0.144696	-0.454615	-0.268007	1.831697	1.348539	-1.155612	0.073875	-0.279676	0.614242	0.650570	0.023265	0.747445	-1.414539	-2.717899	0.018711	-0.847910	1.622320	-0.338904	-0.737891	0.094342	2.064543	0.611137	0.480702	-0.499714	-0.722781	-0.782680	-0.000747	0.267625	-2.717899	-1.105285	1.068395	0.777195	0.032522	0.950245	-0.523990	-0.147255	-0.946990	0.255976
3720	-0.061477	0.569007	-0.139936	1.011192	-1.238678	-0.356018	-0.161178	-0.291297	-0.579755	1.281111	-1.553279	0.425201	0.989781	1.086271	-0.331853	-0.800281	-0.113524	0.348110	0.576443	-0.873113	0.286295	0.185897	1.193894	1.151141	1.314212	0.263939	0.891213	1.243716	-1.257773	-0.161735	-0.653651	1.146380	1.898365	-0.654784	0.201802	0.360648	0.828535	0.407930	-2.073112	-0.759082	0.444769	-1.003773	0.923336	0.375908	0.310608	1.078140	0.297258	0.324465	-0.768630	-0.738381	-0.953500	0.094040	-0.552159	0.053315	-1.590828	0.325141	0.005928	-0.544457	-0.657691	-2.022923	2.024782	-0.451515	0.749941	1.352741	-0.396257	-2.700879	-0.428533	-2.190712	-1.584055	-2.477847	0.840702	1.064945	0.917590	1.509208	-1.015602	-0.883455	-0.354856	0.260913	1.146917	2.026472	-0.734917	-0.176759	-1.110896	-0.929068	-0.187898	0.325141	-1.368937	0.339745	-1.717482	1.697809	-0.711753	0.315749	0.472567	0.456852	0.423055	-0.785697	1.345038	0.325635	-1.004787	-1.073719	0.210569	-2.070086	-0.761096	0.326493	-0.648919	1.589460	0.367527	0.247886	-1.063609	-0.232540	-1.742761	0.209357	-0.705191	0.949204	0.458441	0.380906	-0.356546	0.765179	0.621541	1.237801	0.295400	3.162544	0.892594	-0.792219	-0.670549	-0.233216	0.209357	-0.715669	0.117260	-0.371345	0.676364	0.132569	1.111501	0.996760	-0.328423	-0.577845
3725	0.842161	0.733516	-0.062468	0.073688	-0.537148	1.993236	0.649864	-0.341742	0.627948	-1.324394	-1.553341	1.466798	-0.003870	-1.821456	1.197285	-1.232070	1.248296	-0.460186	-1.147485	-0.810826	0.249044	0.049451	-0.849084	0.868251	-0.429892	0.371179	0.062963	0.854718	-0.246185	2.074991	-0.964733	-0.352498	-0.070395	-0.278793	-0.570688	0.076518	0.343692	-1.059831	-2.176122	0.670093	0.278412	0.127335	0.037808	-0.591888	0.555838	0.487761	-0.054531	0.605265	-1.686729	-0.204869	-0.313981	-1.864851	-0.458530	0.738895	-1.250076	-1.233770	-0.116547	0.146439	1.208188	-0.836480	-0.633179	-1.562969	-1.132596	-1.538256	0.313836	-0.712928	-1.751815	-1.902426	-1.529396	-0.101636	-0.319834	-0.474175	0.473320	1.406826	0.935877	0.702267	0.543249	0.123605	0.124057	0.156245	0.794125	-0.065708	0.423879	0.514805	-0.373471	-1.449195	0.947986	-1.410221	-0.507956	-1.535458	-0.272753	1.596863	-0.900569	-0.717319	0.759412	1.627638	2.613834	-0.323098	0.340895	-0.850483	1.794296	0.303567	-0.016762	1.120045	-0.266701	-1.141456	-0.086248	-0.831375	-1.405840	-0.144068	0.198186	1.095789	-0.304937	-0.396319	-1.528474	0.227106	1.662337	2.218617	-0.409842	-0.903649	2.139349	-0.118422	2.243330	-0.038221	1.459492	0.648620	1.095789	0.966161	1.031907	0.911421	-0.508888	0.818630	-0.234246	-0.466923	-0.061253	0.861528
3726	1.350580	-0.127236	0.050745	0.710962	0.973059	1.308165	0.153301	-1.007642	0.089460	-0.594104	-1.302240	0.826531	0.230039	-0.952535	1.187336	-0.945952	0.158475	0.344248	-0.138872	-0.343635	1.598707	0.238561	-1.051868	1.461284	-0.128750	0.343269	-1.241636	-1.068372	0.232505	0.057098	-0.463575	-0.826331	-0.694134	-0.554790	-0.666165	-0.269422	-0.289332	-1.032258	-1.022958	0.391401	0.719251	-0.150858	0.378924	0.234081	-0.711311	0.499892	-1.218320	1.190001	-0.725168	-1.142081	-0.457215	-1.239296	-0.181455	-0.705036	0.961599	-0.574942	-1.494654	-0.011212	1.013919	-1.091468	-1.393292	-0.819127	-1.308156	-2.195212	0.921436	0.317557	-1.475977	-1.473413	-0.325629	1.265622	0.613617	-0.008940	-0.111283	-1.170081	1.172907	1.706325	0.140734	-0.422026	1.190843	-1.362252	0.390559	-0.096433	2.257220	1.257363	-0.557949	0.657005	2.427881	-0.980988	-0.574179	-1.187165	-1.861812	2.162108	-0.990901	-0.177819	0.609352	0.901647	0.615667	1.042088	-0.583655	-0.073139	2.147030	-0.286368	0.926335	-1.016925	-1.700382	-1.052412	-1.526812	-0.310327	-0.378837	-0.757745	-0.316260	1.887872	0.795585	-0.495793	-0.620840	-1.588846	0.313615	1.641476	0.195273	-0.127112	-0.122894	-0.032232	0.601432	0.493990	0.702734	-0.011526	1.887872	1.972265	1.349479	1.363685	-0.145707	1.312513	0.050789	0.654247	-1.423850	0.839606
3727	1.326031	0.904746	-0.339798	0.272159	0.463583	-0.461756	1.138224	0.662074	-0.571034	0.710909	-1.594478	0.147940	0.361974	0.072576	0.684532	-0.488887	-0.469141	0.842665	-0.998197	-1.684011	-0.228730	-0.854073	-0.114752	0.681093	-1.190951	0.643704	-0.824389	0.169663	0.434191	-0.531976	-0.378987	-1.217790	-0.648037	1.037387	0.047856	-0.598014	-1.370779	-0.150634	0.699473	1.432012	-1.516985	0.924058	0.705502	0.405219	0.320853	-0.943757	0.476856	-1.299475	-1.185717	-1.266357	1.178455	-0.676256	-0.462222	-0.147200	0.711531	-0.744796	-0.894016	-1.262547	-0.012718	-1.419765	-0.063212	-0.777956	-1.203470	-0.712389	0.236445	-1.092978	-1.619773	-1.646150	-2.195554	1.624190	0.817795	1.138846	-2.212596	-0.889956	0.501265	1.946749	-1.282142	-2.187725	-0.285075	-1.114541	0.241259	1.435027	0.454247	2.044430	1.068465	3.009844	0.487407	-0.078618	-1.857211	1.224468	0.827299	0.495656	1.643451	0.408987	1.681887	0.810678	0.161039	-1.651887	1.194615	1.088813	0.745906	-1.392634	-0.158463	-0.065765	1.290327	0.061893	-0.658588	-0.111445	1.224007	-0.531976	0.624109	-0.798012	0.810258	0.456508	0.658776	1.115190	0.276388	1.105393	0.194241	0.436452	1.216178	-0.181533	0.110587	-0.449829	0.049835	1.303139	-0.798012	-0.602065	0.602253	-0.184882	1.534173	0.182141	-0.576775	-0.198447	-1.197022	-0.670980
3728	0.725590	-0.705228	-0.532120	-0.020186	0.333313	0.198323	-0.363699	0.075603	-0.231702	-0.381292	-0.676627	0.486736	-0.749404	1.773348	-0.376966	0.321283	0.578115	1.425054	-0.171856	-0.536026	-0.494206	-0.240964	1.143708	0.332786	0.075810	-0.357437	-0.228997	-1.417548	-1.149612	-1.426874	0.071241	5.045121	-0.964932	0.242498	-0.210792	0.496302	0.104313	-0.805150	-2.029176	-0.122860	0.245251	-0.461073	0.487326	0.832391	-0.481405	0.641965	0.255395	-0.728960	0.304403	0.018008	-0.591601	-1.343110	-0.026215	0.916512	1.147504	-0.658971	-1.240605	0.549577	1.332473	-0.959451	-0.312059	0.226938	0.190452	-0.922389	1.005077	-0.314414	-0.151652	-2.008842	-1.610735	0.435411	-0.767272	0.961382	0.159593	0.749975	-0.143722	-0.214575	0.257222	1.138179	0.174447	-0.949068	-0.338113	-0.532503	2.653263	1.133902	-0.326719	0.876060	0.888558	-1.681131	0.049638	1.138901	0.603414	0.438900	-1.150162	0.900938	0.616658	1.214347	-0.904145	0.312932	-0.428963	1.387610	1.651315	0.477519	-1.622272	-1.047464	1.429283	-0.117093	-1.214505	-0.568748	0.016058	-0.260050	-0.526063	0.656816	0.483384	-0.446507	-1.254018	0.199731	-0.979398	0.398160	-0.231447	0.279860	-2.111421	-2.237411	-0.469676	1.290556	-1.382939	-0.139301	0.656816	1.888149	0.543854	-0.137543	-0.686105	1.559866	0.917666	0.883056	-1.665364	-0.467007
3730	0.454075	1.646211	-0.040988	-0.613976	-1.230573	-0.724686	0.385337	0.578069	1.350124	1.172539	0.342479	-1.046532	0.458518	-0.657585	-0.951810	-0.328383	0.669114	0.403643	0.127725	-1.241697	0.552625	0.303917	0.679880	-0.472927	1.699609	0.996004	1.807374	-0.075665	-0.263458	-1.144031	-1.053062	-4.715936	1.970249	-0.164698	-1.205069	-1.416355	0.498741	0.300364	-0.785941	-0.772131	0.476223	-0.110050	0.301490	-0.312392	-1.760911	-0.356888	-0.645183	1.007880	0.279510	0.400653	-0.389476	0.857527	-0.074836	-0.455151	0.861868	0.328011	-0.062513	-0.159862	0.227783	0.191906	1.493101	0.249200	0.772709	0.486081	-1.896014	0.858891	1.395101	1.345713	-0.772931	1.219150	0.525611	-0.415608	1.223945	1.565531	-1.885307	-2.188388	0.993995	-0.672380	-0.099816	-0.324639	-0.197116	-0.654216	-0.849414	0.144570	0.396988	-0.862399	-0.863000	-2.124052	0.302553	-0.042848	0.857765	0.140204	-0.285747	0.978069	-0.364557	0.052086	0.637909	0.541899	-0.606329	0.999624	-0.060937	0.789521	-0.185157	0.332139	-0.685656	0.715215	0.815791	1.341643	0.136898	0.636630	-1.848370	-1.408684	0.254287	0.651733	1.969198	0.572773	0.758615	-0.850315	-0.079626	0.626872	-2.815617	0.748990	-1.226127	0.180431	0.466024	0.017932	-1.408684	-0.037461	-0.938374	0.883047	0.189366	0.958179	-0.663135	0.271779	-0.602939	-0.678597
